NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POLYAMINE_TRANSPORT	GOBP_POLYAMINE_TRANSPORT		18	-0.27128524	-0.65785223	0.92832166	1.0	1.0	5438	tags=17%, list=15%, signal=20%	
GOBP_T_CELL_PROLIFERATION	GOBP_T_CELL_PROLIFERATION		220	-0.18461058	-0.65716946	1.0	1.0	1.0	9177	tags=22%, list=25%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION		52	-0.22344173	-0.6570571	0.97727275	1.0	1.0	6517	tags=12%, list=18%, signal=14%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION		15	-0.28764305	-0.6568409	0.92748094	1.0	1.0	1329	tags=7%, list=4%, signal=7%	
GOBP_AMYLOID_FIBRIL_FORMATION	GOBP_AMYLOID_FIBRIL_FORMATION		34	-0.2383184	-0.6558006	0.9543919	1.0	1.0	28154	tags=100%, list=76%, signal=420%	
GOBP_VESICLE_BUDDING_FROM_MEMBRANE	GOBP_VESICLE_BUDDING_FROM_MEMBRANE		88	-0.20429713	-0.6547555	0.99843013	1.0	1.0	6174	tags=6%, list=17%, signal=7%	
GOBP_VIRAL_TRANSCRIPTION	GOBP_VIRAL_TRANSCRIPTION		28	-0.2485812	-0.6544246	0.9445378	1.0	1.0	6774	tags=11%, list=18%, signal=13%	
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE		113	-0.1972707	-0.6540438	1.0	1.0	1.0	9275	tags=21%, list=25%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION		41	-0.22729725	-0.6540426	0.96964586	1.0	1.0	243	tags=2%, list=1%, signal=2%	
GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		25	-0.25480545	-0.65381294	0.94630873	1.0	1.0	7757	tags=20%, list=21%, signal=25%	
GOBP_POSTSYNAPTIC_ACTIN_CYTOSKELETON_ORGANIZATION	GOBP_POSTSYNAPTIC_ACTIN_CYTOSKELETON_ORGANIZATION		28	-0.2484395	-0.6537378	0.9561551	1.0	1.0	858	tags=4%, list=2%, signal=4%	
GOBP_INNER_DYNEIN_ARM_ASSEMBLY	GOBP_INNER_DYNEIN_ARM_ASSEMBLY		18	-0.26936328	-0.6537063	0.9193858	1.0	1.0	6582	tags=33%, list=18%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE		25	-0.2539403	-0.6531443	0.95667243	1.0	1.0	27575	tags=100%, list=75%, signal=394%	
GOBP_PROSTANOID_BIOSYNTHETIC_PROCESS	GOBP_PROSTANOID_BIOSYNTHETIC_PROCESS		34	-0.23914652	-0.652743	0.964467	1.0	1.0	6522	tags=18%, list=18%, signal=21%	
GOBP_PINOCYTOSIS	GOBP_PINOCYTOSIS		25	-0.2525321	-0.6521566	0.94584835	1.0	1.0	27627	tags=100%, list=75%, signal=396%	
GOBP_LEUKOCYTE_ACTIVATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_LEUKOCYTE_ACTIVATION_INVOLVED_IN_INFLAMMATORY_RESPONSE		48	-0.22422254	-0.65213543	0.9742351	1.0	1.0	9293	tags=31%, list=25%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY	GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY		36	-0.23036706	-0.6513464	0.9788961	1.0	1.0	28448	tags=100%, list=77%, signal=434%	
GOBP_INTERLEUKIN_1_BETA_PRODUCTION	GOBP_INTERLEUKIN_1_BETA_PRODUCTION		94	-0.20200369	-0.6511092	0.994012	1.0	1.0	9188	tags=31%, list=25%, signal=41%	
GOBP_RESPONSE_TO_INTERLEUKIN_18	GOBP_RESPONSE_TO_INTERLEUKIN_18		19	-0.2668157	-0.6507235	0.93973637	1.0	1.0	8912	tags=26%, list=24%, signal=35%	
GOBP_SERTOLI_CELL_DIFFERENTIATION	GOBP_SERTOLI_CELL_DIFFERENTIATION		35	-0.2358286	-0.65049946	0.95600677	1.0	1.0	8730	tags=26%, list=24%, signal=34%	
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT	GOBP_CELLULAR_RESPONSE_TO_NUTRIENT		50	-0.21964918	-0.6492473	0.9865546	1.0	1.0	91	tags=2%, list=0%, signal=2%	
GOBP_MITOCHONDRIAL_RIBOSOME_ASSEMBLY	GOBP_MITOCHONDRIAL_RIBOSOME_ASSEMBLY		26	-0.25004742	-0.6491026	0.9524618	1.0	1.0	27719	tags=100%, list=75%, signal=400%	
GOBP_REGULATORY_NCRNA_PROCESSING	GOBP_REGULATORY_NCRNA_PROCESSING		69	-0.20637655	-0.6490301	0.9888179	1.0	1.0	8173	tags=19%, list=22%, signal=24%	
GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY	GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY		29	-0.24044552	-0.64897674	0.95637	1.0	1.0	2436	tags=3%, list=7%, signal=4%	
GOBP_SEX_DIFFERENTIATION	GOBP_SEX_DIFFERENTIATION		316	-0.17665716	-0.648904	1.0	1.0	1.0	8775	tags=20%, list=24%, signal=26%	
GOBP_NEUROINFLAMMATORY_RESPONSE	GOBP_NEUROINFLAMMATORY_RESPONSE		93	-0.20196551	-0.64839095	0.9955224	1.0	1.0	9293	tags=27%, list=25%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_GROWTH	GOBP_POSITIVE_REGULATION_OF_GROWTH		298	-0.17806254	-0.6483697	1.0	1.0	1.0	9276	tags=21%, list=25%, signal=28%	
GOBP_FACULTATIVE_HETEROCHROMATIN_FORMATION	GOBP_FACULTATIVE_HETEROCHROMATIN_FORMATION		18	-0.27495736	-0.64800304	0.9247312	1.0	1.0	26797	tags=100%, list=73%, signal=364%	
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION		16	-0.27473667	-0.6477998	0.93157893	1.0	1.0	7718	tags=25%, list=21%, signal=32%	
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT		28	-0.24371244	-0.6474108	0.9589041	1.0	1.0	6451	tags=14%, list=17%, signal=17%	
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III	GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III		28	-0.24808384	-0.64713305	0.94880545	1.0	1.0	27792	tags=100%, list=75%, signal=403%	
GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE		94	-0.20425503	-0.6465696	0.99699247	1.0	1.0	5933	tags=15%, list=16%, signal=18%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION		28	-0.2439781	-0.6464227	0.9611486	1.0	1.0	8009	tags=21%, list=22%, signal=27%	
GOBP_REGULATION_OF_TRANSLATIONAL_ELONGATION	GOBP_REGULATION_OF_TRANSLATIONAL_ELONGATION		15	-0.28386942	-0.6463429	0.9221239	1.0	1.0	26467	tags=100%, list=72%, signal=352%	
GOBP_RESPONSE_TO_DSRNA	GOBP_RESPONSE_TO_DSRNA		52	-0.22013548	-0.6463317	0.9767442	1.0	1.0	13579	tags=37%, list=37%, signal=58%	
GOBP_GLYCEROL_METABOLIC_PROCESS	GOBP_GLYCEROL_METABOLIC_PROCESS		20	-0.26306897	-0.6462149	0.9339623	1.0	1.0	6573	tags=20%, list=18%, signal=24%	
GOBP_MITOTIC_DNA_REPLICATION	GOBP_MITOTIC_DNA_REPLICATION		19	-0.2661107	-0.6455595	0.930192	1.0	1.0	27124	tags=100%, list=73%, signal=376%	
GOBP_VIRAL_RELEASE_FROM_HOST_CELL	GOBP_VIRAL_RELEASE_FROM_HOST_CELL		24	-0.2519024	-0.64440805	0.933213	1.0	1.0	27650	tags=100%, list=75%, signal=397%	
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES	GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES		20	-0.26376215	-0.64436054	0.9373882	1.0	1.0	27211	tags=100%, list=74%, signal=379%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		152	-0.18963107	-0.6443288	1.0	1.0	1.0	9248	tags=24%, list=25%, signal=32%	
GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS		32	-0.23830013	-0.6441021	0.9705882	1.0	1.0	7618	tags=22%, list=21%, signal=28%	
GOBP_AMYLOID_BETA_FORMATION	GOBP_AMYLOID_BETA_FORMATION		48	-0.22135073	-0.6440076	0.98376626	1.0	1.0	7622	tags=13%, list=21%, signal=16%	
GOBP_MESENCHYMAL_CELL_APOPTOTIC_PROCESS	GOBP_MESENCHYMAL_CELL_APOPTOTIC_PROCESS		17	-0.27237433	-0.64377743	0.913884	1.0	1.0	8804	tags=35%, list=24%, signal=46%	
GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT	GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT		59	-0.21262881	-0.6431563	0.9842022	1.0	1.0	24743	tags=95%, list=67%, signal=287%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		270	-0.17790967	-0.64314413	1.0	1.0	1.0	8490	tags=20%, list=23%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION		38	-0.22828105	-0.6428372	0.9661017	1.0	1.0	204	tags=3%, list=1%, signal=3%	
GOBP_HIPPO_SIGNALING	GOBP_HIPPO_SIGNALING		63	-0.20995568	-0.6426229	0.9892802	1.0	1.0	23887	tags=95%, list=65%, signal=269%	
GOBP_MICROTUBULE_NUCLEATION	GOBP_MICROTUBULE_NUCLEATION		38	-0.23159863	-0.6418432	0.96569467	1.0	1.0	28403	tags=100%, list=77%, signal=432%	
GOBP_RESPONSE_TO_LIGHT_STIMULUS	GOBP_RESPONSE_TO_LIGHT_STIMULUS		332	-0.17390613	-0.6418188	1.0	1.0	1.0	9117	tags=19%, list=25%, signal=25%	
GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION		32	-0.23464887	-0.64173204	0.9644128	1.0	1.0	8435	tags=25%, list=23%, signal=32%	
GOBP_MAGNESIUM_ION_TRANSPORT	GOBP_MAGNESIUM_ION_TRANSPORT		21	-0.2582724	-0.6413918	0.94055945	1.0	1.0	27414	tags=100%, list=74%, signal=387%	
GOBP_PROTEIN_TRANSPORT_ALONG_MICROTUBULE	GOBP_PROTEIN_TRANSPORT_ALONG_MICROTUBULE		15	-0.2743312	-0.6403311	0.93559927	1.0	1.0	5745	tags=20%, list=16%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION	GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION		22	-0.25363114	-0.63949186	0.94555354	1.0	1.0	5886	tags=18%, list=16%, signal=22%	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		38	-0.23212811	-0.6390873	0.964527	1.0	1.0	6091	tags=13%, list=16%, signal=16%	
GOBP_REGULATION_OF_ANOIKIS	GOBP_REGULATION_OF_ANOIKIS		21	-0.25402114	-0.63905656	0.95555556	1.0	1.0	27571	tags=100%, list=75%, signal=394%	
GOBP_RHYTHMIC_PROCESS	GOBP_RHYTHMIC_PROCESS		328	-0.17491436	-0.63887817	1.0	1.0	1.0	7100	tags=14%, list=19%, signal=17%	
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE		205	-0.18137477	-0.63880146	1.0	1.0	1.0	8538	tags=20%, list=23%, signal=26%	
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY		97	-0.19856732	-0.6376298	0.9941003	1.0	1.0	29634	tags=100%, list=80%, signal=504%	
GOBP_PROTEIN_TARGETING_TO_VACUOLE_INVOLVED_IN_AUTOPHAGY	GOBP_PROTEIN_TARGETING_TO_VACUOLE_INVOLVED_IN_AUTOPHAGY		16	-0.27058348	-0.63729227	0.94404334	1.0	1.0	26958	tags=100%, list=73%, signal=370%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION		210	-0.17996828	-0.63661385	1.0	1.0	1.0	9013	tags=23%, list=24%, signal=30%	
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		76	-0.2039086	-0.6363607	0.992236	1.0	1.0	8636	tags=22%, list=23%, signal=29%	
GOBP_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT	GOBP_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT		26	-0.24603124	-0.6360302	0.9677419	1.0	1.0	6270	tags=15%, list=17%, signal=19%	
GOBP_CELLULAR_RESPONSE_TO_CHOLESTEROL	GOBP_CELLULAR_RESPONSE_TO_CHOLESTEROL		18	-0.26522285	-0.6349038	0.9404332	1.0	1.0	8329	tags=22%, list=23%, signal=29%	
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		18	-0.26523772	-0.6348156	0.9490909	1.0	1.0	8510	tags=33%, list=23%, signal=43%	
GOBP_NEGATIVE_REGULATION_OF_AXON_REGENERATION	GOBP_NEGATIVE_REGULATION_OF_AXON_REGENERATION		18	-0.26290852	-0.6346232	0.9388112	1.0	1.0	27242	tags=100%, list=74%, signal=380%	
GOBP_REGULATION_OF_GLYCOLYTIC_PROCESS	GOBP_REGULATION_OF_GLYCOLYTIC_PROCESS		57	-0.21244971	-0.63411635	0.9920128	1.0	1.0	8148	tags=21%, list=22%, signal=27%	
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING	GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING		27	-0.24602039	-0.6334981	0.9559322	1.0	1.0	8138	tags=19%, list=22%, signal=24%	
GOBP_PHOSPHOLIPID_TRANSPORT	GOBP_PHOSPHOLIPID_TRANSPORT		107	-0.19540429	-0.63338745	0.9969419	1.0	1.0	8384	tags=20%, list=23%, signal=25%	
GOBP_GMP_METABOLIC_PROCESS	GOBP_GMP_METABOLIC_PROCESS		23	-0.24867457	-0.63205284	0.964539	1.0	1.0	8875	tags=30%, list=24%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION	GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION		15	-0.26805827	-0.6319741	0.94962686	1.0	1.0	27051	tags=100%, list=73%, signal=373%	
GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS	GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS		114	-0.1910892	-0.6318017	1.0	1.0	1.0	8538	tags=24%, list=23%, signal=31%	
GOBP_POSITIVE_CHEMOTAXIS	GOBP_POSITIVE_CHEMOTAXIS		66	-0.20668264	-0.6305088	0.998452	1.0	1.0	8377	tags=24%, list=23%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS		29	-0.23751938	-0.6298604	0.97879857	1.0	1.0	8621	tags=28%, list=23%, signal=36%	
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT	GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT		68	-0.20364594	-0.62945753	0.9916667	1.0	1.0	27708	tags=99%, list=75%, signal=393%	
GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT	GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT		22	-0.25188875	-0.62925047	0.95863307	1.0	1.0	27650	tags=100%, list=75%, signal=397%	
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS		27	-0.24103564	-0.6290695	0.96581197	1.0	1.0	28052	tags=100%, list=76%, signal=415%	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE		108	-0.19125837	-0.62836874	0.99846154	1.0	1.0	8835	tags=20%, list=24%, signal=27%	
GOBP_PROTEIN_LIPID_COMPLEX_ORGANIZATION	GOBP_PROTEIN_LIPID_COMPLEX_ORGANIZATION		55	-0.21312127	-0.6281863	0.9902439	1.0	1.0	5728	tags=11%, list=16%, signal=13%	
GOBP_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY		15	-0.27241716	-0.6281735	0.939781	1.0	1.0	26890	tags=100%, list=73%, signal=367%	
GOBP_NUCLEOSIDE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_BIOSYNTHETIC_PROCESS		18	-0.2661035	-0.62815434	0.9559083	1.0	1.0	27124	tags=100%, list=73%, signal=376%	
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I		73	-0.2004176	-0.6276091	0.9969512	1.0	1.0	29561	tags=100%, list=80%, signal=499%	
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT		291	-0.17358541	-0.6276004	1.0	1.0	1.0	8960	tags=21%, list=24%, signal=28%	
GOBP_ENDOSOME_ORGANIZATION	GOBP_ENDOSOME_ORGANIZATION		79	-0.19990778	-0.62705564	1.0	1.0	1.0	29581	tags=100%, list=80%, signal=500%	
GOBP_ANIMAL_ORGAN_MATURATION	GOBP_ANIMAL_ORGAN_MATURATION		35	-0.22399145	-0.6266639	0.9828179	1.0	1.0	6994	tags=20%, list=19%, signal=25%	
GOBP_BLASTOCYST_FORMATION	GOBP_BLASTOCYST_FORMATION		57	-0.20907255	-0.62481177	1.0	1.0	1.0	382	tags=2%, list=1%, signal=2%	
GOBP_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION	GOBP_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION		23	-0.24569432	-0.62466305	0.9684015	1.0	1.0	27879	tags=100%, list=75%, signal=407%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION		36	-0.22773042	-0.6244197	0.989899	1.0	1.0	9070	tags=31%, list=25%, signal=40%	
GOBP_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS	GOBP_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS		19	-0.2562678	-0.62431514	0.9406308	1.0	1.0	6318	tags=16%, list=17%, signal=19%	
GOBP_MAST_CELL_MIGRATION	GOBP_MAST_CELL_MIGRATION		15	-0.27006727	-0.6242673	0.9459459	1.0	1.0	7949	tags=33%, list=22%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		77	-0.19794378	-0.62408495	0.9969278	1.0	1.0	9187	tags=18%, list=25%, signal=24%	
GOBP_TRNA_METABOLIC_PROCESS	GOBP_TRNA_METABOLIC_PROCESS		195	-0.1782022	-0.6239064	1.0	1.0	1.0	30402	tags=100%, list=82%, signal=561%	
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION		321	-0.17166938	-0.6238776	1.0	1.0	1.0	8809	tags=20%, list=24%, signal=26%	
GOBP_PEPTIDYL_LYSINE_METHYLATION	GOBP_PEPTIDYL_LYSINE_METHYLATION		20	-0.25664076	-0.6238312	0.9597902	1.0	1.0	27474	tags=100%, list=74%, signal=390%	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL		61	-0.2072777	-0.62345207	0.9967159	1.0	1.0	9026	tags=18%, list=24%, signal=24%	
GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION		61	-0.20616113	-0.62322646	0.9966887	1.0	1.0	8343	tags=20%, list=23%, signal=25%	
GOBP_CELLULAR_RESPONSE_TO_UV_B	GOBP_CELLULAR_RESPONSE_TO_UV_B		15	-0.2704217	-0.6230496	0.92998207	1.0	1.0	9080	tags=33%, list=25%, signal=44%	
GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS	GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS		27	-0.23794238	-0.6226992	0.97404844	1.0	1.0	4315	tags=7%, list=12%, signal=8%	
GOBP_CONVERGENT_EXTENSION	GOBP_CONVERGENT_EXTENSION		17	-0.26375097	-0.62242436	0.94669116	1.0	1.0	6047	tags=18%, list=16%, signal=21%	
GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT	GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT		21	-0.24819423	-0.6213711	0.9566787	1.0	1.0	5111	tags=14%, list=14%, signal=17%	
GOBP_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT		21	-0.24979691	-0.61966187	0.95271456	1.0	1.0	27727	tags=100%, list=75%, signal=400%	
GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION		94	-0.19116575	-0.6188366	0.9985316	1.0	1.0	3045	tags=4%, list=8%, signal=5%	
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE		26	-0.23729181	-0.6181499	0.95532644	1.0	1.0	28190	tags=100%, list=76%, signal=421%	
GOBP_DNA_REPLICATION_INITIATION	GOBP_DNA_REPLICATION_INITIATION		31	-0.2304713	-0.61704254	0.97470486	1.0	1.0	28443	tags=100%, list=77%, signal=434%	
GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS		45	-0.21443486	-0.616954	0.99356914	1.0	1.0	7622	tags=13%, list=21%, signal=17%	
GOBP_HETEROCHROMATIN_ORGANIZATION	GOBP_HETEROCHROMATIN_ORGANIZATION		173	-0.17771587	-0.6167006	1.0	1.0	1.0	7157	tags=8%, list=19%, signal=10%	
GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT		19	-0.25089353	-0.61616486	0.96187174	1.0	1.0	27686	tags=100%, list=75%, signal=399%	
GOBP_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	GOBP_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY		77	-0.19709937	-0.6156839	0.9968652	1.0	1.0	8959	tags=16%, list=24%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION		31	-0.23155472	-0.6154074	0.97098976	1.0	1.0	28403	tags=100%, list=77%, signal=432%	
GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA		24	-0.23801012	-0.6148283	0.98389983	1.0	1.0	28163	tags=100%, list=76%, signal=420%	
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS		19	-0.2515877	-0.6141916	0.96880734	1.0	1.0	8490	tags=32%, list=23%, signal=41%	
GOBP_INTRACILIARY_ANTEROGRADE_TRANSPORT	GOBP_INTRACILIARY_ANTEROGRADE_TRANSPORT		19	-0.25370952	-0.61386937	0.96532845	1.0	1.0	27582	tags=100%, list=75%, signal=394%	
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN		16	-0.26053378	-0.61259955	0.95143884	1.0	1.0	1970	tags=6%, list=5%, signal=7%	
GOBP_RESPONSE_TO_CORTICOSTERONE	GOBP_RESPONSE_TO_CORTICOSTERONE		25	-0.23879142	-0.6125941	0.96533793	1.0	1.0	2524	tags=8%, list=7%, signal=9%	
GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION	GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION		19	-0.2545567	-0.6120305	0.96836555	1.0	1.0	7616	tags=26%, list=21%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY	GOBP_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY		20	-0.250088	-0.6112907	0.9643494	1.0	1.0	27716	tags=100%, list=75%, signal=400%	
